x,y,V,t
5640.88,993.748,150.416,39.24
5641.45,992.355,150.436,39.25
5642.01,990.962,150.455,39.26
5642.58,989.569,150.475,39.27
5643.15,988.175,150.495,39.28
5643.71,986.781,150.514,39.29
5644.28,985.386,150.534,39.3
5644.85,983.991,150.554,39.31
5645.41,982.596,150.573,39.32
5645.98,981.201,150.593,39.33
5646.54,979.805,150.613,39.34
5647.11,978.409,150.632,39.35
5647.67,977.012,150.652,39.36
5648.24,975.616,150.671,39.37
5648.8,974.219,150.691,39.38
5649.37,972.821,150.711,39.39
5649.93,971.423,150.73,39.4
5650.49,970.025,150.75,39.41
5651.06,968.627,150.769,39.42
5651.62,967.228,150.789,39.43
5652.18,965.829,150.808,39.44
5652.75,964.43,150.828,39.45
5653.31,963.031,150.847,39.46
5653.87,961.631,150.867,39.47
5654.43,960.23,150.886,39.48
5654.99,958.83,150.906,39.49
5655.55,957.429,150.925,39.5
5656.11,956.028,150.945,39.51
5656.68,954.626,150.964,39.52
5657.24,953.224,150.984,39.53
5657.8,951.822,151.003,39.54
5658.36,950.42,151.022,39.55
5658.91,949.017,151.042,39.56
5659.47,947.614,151.061,39.57
5660.03,946.211,151.08,39.58
5660.59,944.807,151.099,39.59
5661.15,943.403,151.118,39.6
5661.71,941.999,151.137,39.61
5662.27,940.594,151.156,39.62
5662.82,939.189,151.175,39.63
5663.38,937.784,151.194,39.64
5663.94,936.378,151.213,39.65
5664.49,934.972,151.232,39.66
5665.05,933.566,151.251,39.67
5665.61,932.16,151.27,39.68
5666.16,930.753,151.289,39.69
5666.72,929.346,151.308,39.7
5667.27,927.938,151.327,39.71
5667.83,926.531,151.346,39.72
5668.39,925.123,151.364,39.73
5668.94,923.714,151.383,39.74
5669.49,922.306,151.402,39.75
5670.05,920.897,151.421,39.76
5670.6,919.487,151.44,39.77
5671.16,918.078,151.459,39.78
5671.71,916.668,151.478,39.79
5672.26,915.258,151.496,39.8
5672.82,913.847,151.515,39.81
5673.37,912.436,151.534,39.82
5673.92,911.025,151.553,39.83
5674.47,909.614,151.572,39.84
5675.02,908.202,151.59,39.85
5675.58,906.79,151.609,39.86
5676.13,905.378,151.628,39.87
5676.68,903.965,151.647,39.88
5677.23,902.552,151.665,39.89
5677.78,901.139,151.684,39.9
5678.33,899.726,151.703,39.91
5678.88,898.312,151.721,39.92
5679.43,896.898,151.74,39.93
5679.98,895.483,151.758,39.94
5680.53,894.068,151.776,39.95
5681.08,892.653,151.795,39.96
5681.62,891.238,151.813,39.97
5682.17,889.822,151.831,39.98
5682.72,888.406,151.849,39.99
5683.27,886.99,151.868,40
5683.82,885.574,151.886,40.01
5684.36,884.157,151.904,40.02
5684.91,882.74,151.923,40.03
5685.46,881.322,151.941,40.04
5686,879.905,151.959,40.05
5686.55,878.487,151.977,40.06
5687.1,877.068,151.996,40.07
5687.64,875.65,152.014,40.08
5688.19,874.231,152.032,40.09
5688.73,872.812,152.05,40.1
5689.28,871.392,152.068,40.11
5689.82,869.972,152.086,40.12
5690.37,868.552,152.105,40.13
5690.91,867.132,152.123,40.14
5691.46,865.711,152.141,40.15
5692,864.29,152.159,40.16
5692.54,862.869,152.177,40.17
5693.09,861.447,152.195,40.18
5693.63,860.025,152.213,40.19
5694.17,858.603,152.231,40.2
5694.71,857.181,152.25,40.21
5695.25,855.758,152.268,40.22
5695.8,854.335,152.286,40.23
5696.34,852.912,152.304,40.24
5696.88,851.488,152.322,40.25
5697.42,850.064,152.34,40.26
5697.96,848.64,152.358,40.27
5698.5,847.216,152.376,40.28
5699.04,845.791,152.393,40.29
5699.58,844.366,152.411,40.3
5700.12,842.94,152.428,40.31
5700.66,841.515,152.446,40.32
5701.2,840.089,152.464,40.33
5701.74,838.663,152.481,40.34
5702.28,837.236,152.499,40.35
5702.82,835.809,152.516,40.36
5703.35,834.382,152.534,40.37
5703.89,832.955,152.552,40.38
5704.43,831.527,152.569,40.39
5704.97,830.099,152.587,40.4
5705.5,828.671,152.604,40.41
5706.04,827.242,152.622,40.42
5706.58,825.814,152.639,40.43
5707.11,824.385,152.657,40.44
5707.65,822.955,152.674,40.45
5708.19,821.526,152.692,40.46
5708.72,820.096,152.709,40.47
5709.26,818.665,152.727,40.48
5709.79,817.235,152.744,40.49
5710.33,815.804,152.762,40.5
5710.86,814.373,152.779,40.51
5711.39,812.942,152.797,40.52
5711.93,811.51,152.814,40.53
5712.46,810.078,152.831,40.54
5713,808.646,152.849,40.55
5713.53,807.213,152.866,40.56
5714.06,805.781,152.884,40.57
5714.59,804.348,152.901,40.58
5715.13,802.914,152.918,40.59
5715.66,801.481,152.936,40.6
5716.19,800.047,152.953,40.61
5716.72,798.613,152.97,40.62
5717.25,797.178,152.987,40.63
5717.78,795.743,153.004,40.64
5718.32,794.308,153.021,40.65
5718.85,792.873,153.038,40.66
5719.38,791.438,153.055,40.67
5719.91,790.002,153.072,40.68
5720.44,788.566,153.089,40.69
5720.97,787.129,153.106,40.7
5721.49,785.692,153.123,40.71
5722.02,784.256,153.14,40.72
5722.55,782.818,153.157,40.73
5723.08,781.381,153.174,40.74
5723.61,779.943,153.19,40.75
5724.14,778.505,153.207,40.76
5724.66,777.067,153.224,40.77
5725.19,775.628,153.241,40.78
5725.72,774.189,153.258,40.79
5726.25,772.75,153.275,40.8
5726.77,771.311,153.291,40.81
5727.3,769.871,153.308,40.82
5727.83,768.431,153.325,40.83
5728.35,766.991,153.342,40.84
5728.88,765.55,153.358,40.85
5729.4,764.109,153.375,40.86
5729.93,762.668,153.392,40.87
5730.45,761.227,153.409,40.88
5730.98,759.785,153.425,40.89
5731.5,758.344,153.442,40.9
5732.03,756.901,153.459,40.91
5732.55,755.459,153.476,40.92
5733.07,754.016,153.492,40.93
5733.6,752.573,153.509,40.94
5734.12,751.13,153.526,40.95
5734.64,749.687,153.542,40.96
5735.16,748.243,153.559,40.97
5735.69,746.799,153.575,40.98
5736.21,745.355,153.591,40.99
5736.73,743.91,153.607,41
5737.25,742.465,153.624,41.01
5737.77,741.02,153.64,41.02
5738.29,739.575,153.656,41.03
5738.82,738.129,153.672,41.04
5739.34,736.683,153.689,41.05
5739.86,735.237,153.705,41.06
5740.38,733.791,153.721,41.07
5740.9,732.344,153.737,41.08
5741.42,730.897,153.753,41.09
5741.93,729.45,153.77,41.1
5742.45,728.002,153.786,41.11
5742.97,726.554,153.802,41.12
5743.49,725.106,153.818,41.13
5744.01,723.658,153.834,41.14
5744.53,722.21,153.85,41.15
5745.04,720.761,153.867,41.16
5745.56,719.312,153.883,41.17
5746.08,717.862,153.899,41.18
5746.6,716.413,153.915,41.19
5747.11,714.963,153.931,41.2
5747.63,713.513,153.947,41.21
5748.14,712.062,153.963,41.22
5748.66,710.612,153.979,41.23
5749.18,709.161,153.995,41.24
5749.69,707.71,154.011,41.25
5750.21,706.258,154.027,41.26
5750.72,704.807,154.043,41.27
5751.24,703.355,154.059,41.28
5751.75,701.902,154.075,41.29
5752.26,700.45,154.091,41.3
5752.78,698.997,154.107,41.31
5753.29,697.544,154.123,41.32
5753.8,696.091,154.139,41.33
5754.32,694.638,154.154,41.34
5754.83,693.184,154.17,41.35
5755.34,691.73,154.185,41.36
5755.86,690.276,154.201,41.37
5756.37,688.821,154.216,41.38
5756.88,687.366,154.232,41.39
5757.39,685.911,154.247,41.4
5757.9,684.456,154.263,41.41
5758.41,683,154.279,41.42
5758.92,681.545,154.294,41.43
5759.43,680.089,154.31,41.44
5759.94,678.632,154.325,41.45
5760.45,677.176,154.341,41.46
5760.96,675.719,154.356,41.47
5761.47,674.262,154.371,41.48
5761.98,672.805,154.387,41.49
5762.49,671.347,154.402,41.5
5763,669.889,154.418,41.51
5763.51,668.431,154.433,41.52
5764.02,666.973,154.449,41.53
5764.53,665.514,154.464,41.54
5765.03,664.055,154.48,41.55
5765.54,662.596,154.495,41.56
5766.05,661.137,154.51,41.57
5766.55,659.677,154.526,41.58
5767.06,658.218,154.541,41.59
5767.57,656.758,154.556,41.6
5768.07,655.297,154.572,41.61
5768.58,653.837,154.587,41.62
5769.09,652.376,154.602,41.63
5769.59,650.915,154.618,41.64
5770.1,649.453,154.633,41.65
5770.6,647.992,154.648,41.66
5771.11,646.53,154.663,41.67
5771.61,645.068,154.678,41.68
5772.11,643.606,154.693,41.69
5772.62,642.143,154.708,41.7
5773.12,640.68,154.723,41.71
5773.63,639.217,154.738,41.72
5774.13,637.754,154.752,41.73
5774.63,636.29,154.767,41.74
5775.13,634.827,154.782,41.75
5775.64,633.363,154.797,41.76
5776.14,631.898,154.812,41.77
5776.64,630.434,154.827,41.78
5777.14,628.969,154.842,41.79
5777.64,627.504,154.856,41.8
5778.14,626.039,154.871,41.81
5778.64,624.573,154.886,41.82
5779.15,623.108,154.901,41.83
5779.65,621.642,154.916,41.84
5780.15,620.175,154.93,41.85
5780.65,618.709,154.945,41.86
5781.15,617.242,154.96,41.87
5781.64,615.775,154.975,41.88
5782.14,614.308,154.989,41.89
5782.64,612.841,155.004,41.9
5783.14,611.373,155.019,41.91
5783.64,609.905,155.034,41.92
5784.14,608.437,155.048,41.93
5784.64,606.969,155.063,41.94
5785.13,605.5,155.078,41.95
5785.63,604.031,155.092,41.96
5786.13,602.562,155.107,41.97
5786.62,601.093,155.122,41.98
5787.12,599.623,155.136,41.99
5787.62,598.153,155.151,42
5788.11,596.683,155.165,42.01
5788.61,595.213,155.179,42.02
5789.1,593.742,155.193,42.03
5789.6,592.272,155.208,42.04
5790.1,590.801,155.222,42.05
5790.59,589.329,155.236,42.06
5791.08,587.858,155.25,42.07
5791.58,586.386,155.264,42.08
5792.07,584.914,155.279,42.09
5792.57,583.442,155.293,42.1
5793.06,581.97,155.307,42.11
5793.55,580.497,155.321,42.12
5794.05,579.024,155.335,42.13
5794.54,577.551,155.35,42.14
5795.03,576.078,155.364,42.15
5795.52,574.604,155.378,42.16
5796.02,573.13,155.392,42.17
5796.51,571.656,155.406,42.18
5797,570.182,155.42,42.19
5797.49,568.708,155.434,42.2
5797.98,567.233,155.448,42.21
5798.47,565.758,155.462,42.22
5798.96,564.283,155.477,42.23
5799.45,562.807,155.491,42.24
5799.94,561.332,155.505,42.25
5800.43,559.856,155.519,42.26
5800.92,558.38,155.533,42.27
5801.41,556.903,155.547,42.28
5801.9,555.427,155.561,42.29
5802.39,553.95,155.575,42.3
5802.88,552.473,155.589,42.31
5803.37,550.996,155.603,42.32
5803.86,549.518,155.617,42.33
5804.34,548.04,155.631,42.34
5804.83,546.562,155.644,42.35
5805.32,545.084,155.658,42.36
5805.81,543.606,155.671,42.37
5806.29,542.127,155.685,42.38
5806.78,540.648,155.699,42.39
5807.27,539.169,155.712,42.4
5807.75,537.69,155.726,42.41
5808.24,536.21,155.739,42.42
5808.72,534.731,155.753,42.43
5809.21,533.251,155.766,42.44
5809.69,531.77,155.78,42.45
5810.18,530.29,155.793,42.46
5810.66,528.809,155.807,42.47
5811.15,527.329,155.82,42.48
5811.63,525.847,155.834,42.49
5812.12,524.366,155.847,42.5
5812.6,522.885,155.861,42.51
5813.08,521.403,155.874,42.52
5813.57,519.921,155.888,42.53
5814.05,518.439,155.901,42.54
5814.53,516.956,155.915,42.55
5815.01,515.474,155.928,42.56
5815.5,513.991,155.941,42.57
5815.98,512.508,155.955,42.58
5816.46,511.024,155.968,42.59
5816.94,509.541,155.982,42.6
5817.42,508.057,155.995,42.61
5817.9,506.573,156.008,42.62
5818.38,505.089,156.022,42.63
5818.86,503.604,156.035,42.64
5819.34,502.12,156.049,42.65
5819.82,500.635,156.062,42.66
5820.3,499.15,156.075,42.67
5820.78,497.665,156.088,42.68
5821.26,496.179,156.101,42.69
5821.74,494.693,156.114,42.7
5822.22,493.207,156.127,42.71
5822.7,491.721,156.14,42.72
5823.18,490.235,156.153,42.73
5823.65,488.748,156.166,42.74
5824.13,487.261,156.179,42.75
5824.61,485.774,156.192,42.76
5825.09,484.287,156.205,42.77
5825.56,482.8,156.217,42.78
5826.04,481.312,156.23,42.79
5826.52,479.824,156.243,42.8
5826.99,478.336,156.256,42.81
5827.47,476.848,156.269,42.82
5827.94,475.359,156.282,42.83
5828.42,473.871,156.295,42.84
5828.9,472.382,156.307,42.85
5829.37,470.893,156.32,42.86
5829.85,469.403,156.333,42.87
5830.32,467.914,156.346,42.88
5830.79,466.424,156.359,42.89
5831.27,464.934,156.371,42.9
5831.74,463.444,156.384,42.91
5832.22,461.953,156.397,42.92
5832.69,460.463,156.41,42.93
5833.16,458.972,156.422,42.94
5833.63,457.481,156.435,42.95
5834.11,455.989,156.448,42.96
5834.58,454.498,156.461,42.97
5835.05,453.006,156.473,42.98
5835.52,451.514,156.486,42.99
5835.99,450.022,156.499,43
5836.47,448.53,156.512,43.01
5836.94,447.037,156.524,43.02
5837.41,445.545,156.536,43.03
5837.88,444.052,156.548,43.04
5838.35,442.558,156.561,43.05
5838.82,441.065,156.573,43.06
5839.29,439.572,156.585,43.07
5839.76,438.078,156.598,43.08
5840.23,436.584,156.61,43.09
5840.7,435.09,156.622,43.1
5841.17,433.595,156.634,43.11
5841.63,432.101,156.647,43.12
5842.1,430.606,156.659,43.13
5842.57,429.111,156.671,43.14
5843.04,427.616,156.683,43.15
5843.51,426.12,156.695,43.16
5843.97,424.625,156.708,43.17
5844.44,423.129,156.72,43.18
5844.91,421.633,156.732,43.19
5845.37,420.137,156.744,43.2
5845.84,418.64,156.756,43.21
5846.31,417.143,156.769,43.22
5846.77,415.647,156.781,43.23
5847.24,414.15,156.793,43.24
5847.7,412.652,156.805,43.25
5848.17,411.155,156.817,43.26
5848.64,409.657,156.829,43.27
5849.1,408.159,156.841,43.28
5849.56,406.661,156.853,43.29
5850.03,405.163,156.866,43.3
5850.49,403.665,156.878,43.31
5850.96,402.166,156.89,43.32
5851.42,400.667,156.902,43.33
5851.88,399.168,156.914,43.34
5852.35,397.669,156.926,43.35
5852.81,396.169,156.937,43.36
5853.27,394.67,156.949,43.37
5853.73,393.17,156.961,43.38
5854.2,391.67,156.972,43.39
5854.66,390.17,156.984,43.4
5855.12,388.669,156.996,43.41
5855.58,387.169,157.007,43.42
5856.04,385.668,157.019,43.43
5856.5,384.167,157.03,43.44
5856.96,382.666,157.042,43.45
5857.42,381.164,157.054,43.46
5857.88,379.663,157.065,43.47
5858.34,378.161,157.077,43.48
5858.8,376.659,157.088,43.49
5859.26,375.157,157.1,43.5
5859.72,373.654,157.111,43.51
5860.18,372.152,157.123,43.52
5860.64,370.649,157.135,43.53
5861.1,369.146,157.146,43.54
5861.56,367.643,157.158,43.55
5862.02,366.139,157.169,43.56
5862.47,364.636,157.181,43.57
5862.93,363.132,157.192,43.58
5863.39,361.628,157.204,43.59
5863.85,360.124,157.215,43.6
5864.3,358.62,157.227,43.61
5864.76,357.115,157.238,43.62
5865.21,355.611,157.25,43.63
5865.67,354.106,157.261,43.64
5866.13,352.601,157.273,43.65
5866.58,351.095,157.284,43.66
5867.04,349.59,157.296,43.67
5867.49,348.084,157.307,43.68
5867.95,346.578,157.318,43.69
5868.4,345.072,157.329,43.7
5868.86,343.566,157.34,43.71
5869.31,342.06,157.351,43.72
5869.77,340.553,157.362,43.73
5870.22,339.046,157.373,43.74
5870.67,337.539,157.384,43.75
5871.13,336.032,157.395,43.76
5871.58,334.525,157.406,43.77
5872.03,333.017,157.417,43.78
5872.48,331.509,157.428,43.79
5872.94,330.002,157.439,43.8
5873.39,328.493,157.45,43.81
5873.84,326.985,157.461,43.82
5874.29,325.477,157.472,43.83
5874.74,323.968,157.483,43.84
5875.19,322.459,157.493,43.85
5875.64,320.95,157.504,43.86
5876.1,319.441,157.515,43.87
5876.55,317.932,157.526,43.88
5877,316.422,157.537,43.89
5877.45,314.912,157.548,43.9
5877.9,313.402,157.559,43.91
5878.35,311.892,157.57,43.92
5878.79,310.382,157.581,43.93
5879.24,308.871,157.592,43.94
5879.69,307.361,157.602,43.95
5880.14,305.85,157.613,43.96
5880.59,304.339,157.624,43.97
5881.04,302.828,157.635,43.98
5881.48,301.316,157.646,43.99
5881.93,299.805,157.657,44
5882.38,298.293,157.667,44.01
5882.83,296.781,157.678,44.02
5883.27,295.269,157.688,44.03
5883.72,293.756,157.698,44.04
5884.17,292.244,157.709,44.05
5884.61,290.731,157.719,44.06
5885.06,289.218,157.73,44.07
5885.5,287.705,157.74,44.08
5885.95,286.192,157.75,44.09
5886.39,284.679,157.761,44.1
5886.84,283.165,157.771,44.11
5887.28,281.651,157.782,44.12
5887.73,280.137,157.792,44.13
5888.17,278.623,157.802,44.14
5888.62,277.109,157.813,44.15
5889.06,275.595,157.823,44.16
5889.5,274.08,157.833,44.17
5889.95,272.565,157.844,44.18
5890.39,271.05,157.854,44.19
5890.83,269.535,157.864,44.2
5891.28,268.02,157.875,44.21
5891.72,266.504,157.885,44.22
5892.16,264.988,157.895,44.23
5892.6,263.473,157.905,44.24
5893.04,261.957,157.916,44.25
5893.48,260.44,157.926,44.26
5893.93,258.924,157.936,44.27
5894.37,257.407,157.947,44.28
5894.81,255.891,157.957,44.29
5895.25,254.374,157.967,44.3
5895.69,252.857,157.977,44.31
5896.13,251.339,157.988,44.32
5896.57,249.822,157.998,44.33
5897.01,248.304,158.008,44.34
5897.45,246.787,158.017,44.35
5897.89,245.269,158.027,44.36
5898.32,243.751,158.037,44.37
5898.76,242.232,158.047,44.38
5899.2,240.714,158.057,44.39
5899.64,239.195,158.066,44.4
5900.08,237.676,158.076,44.41
5900.52,236.157,158.086,44.42
5900.95,234.638,158.096,44.43
5901.39,233.119,158.106,44.44
5901.83,231.599,158.115,44.45
5902.26,230.08,158.125,44.46
5902.7,228.56,158.135,44.47
5903.14,227.04,158.145,44.48
5903.57,225.52,158.154,44.49
5904.01,224,158.164,44.5
5904.44,222.479,158.174,44.51
5904.88,220.958,158.183,44.52
5905.31,219.438,158.193,44.53
5905.75,217.917,158.203,44.54
5906.18,216.395,158.213,44.55
5906.62,214.874,158.222,44.56
5907.05,213.353,158.232,44.57
5907.49,211.831,158.242,44.58
5907.92,210.309,158.251,44.59
5908.35,208.787,158.261,44.6
5908.79,207.265,158.271,44.61
5909.22,205.743,158.28,44.62
5909.65,204.22,158.29,44.63
5910.08,202.698,158.3,44.64
5910.52,201.175,158.309,44.65
5910.95,199.652,158.319,44.66
5911.38,198.129,158.328,44.67
5911.81,196.605,158.337,44.68
5912.24,195.082,158.347,44.69
5912.68,193.558,158.356,44.7
5913.11,192.034,158.365,44.71
5913.54,190.51,158.374,44.72
5913.97,188.986,158.383,44.73
5914.4,187.462,158.393,44.74
5914.83,185.938,158.402,44.75
5915.26,184.413,158.411,44.76
5915.69,182.888,158.42,44.77
5916.12,181.363,158.429,44.78
5916.55,179.838,158.438,44.79
5916.97,178.313,158.448,44.8
5917.4,176.787,158.457,44.81
5917.83,175.262,158.466,44.82
5918.26,173.736,158.475,44.83
5918.69,172.21,158.484,44.84
5919.11,170.684,158.493,44.85
5919.54,169.158,158.502,44.86
5919.97,167.632,158.511,44.87
5920.4,166.105,158.521,44.88
5920.82,164.579,158.53,44.89
5921.25,163.052,158.539,44.9
5921.68,161.525,158.548,44.91
5922.1,159.998,158.557,44.92
5922.53,158.47,158.566,44.93
5922.95,156.943,158.575,44.94
5923.38,155.415,158.584,44.95
5923.8,153.887,158.593,44.96
5924.23,152.359,158.602,44.97
5924.65,150.831,158.611,44.98
5925.08,149.303,158.62,44.99
5925.5,147.775,158.629,45
5925.93,146.246,158.638,45.01
5926.35,144.717,158.646,45.02
5926.77,143.188,158.655,45.03
5927.2,141.659,158.664,45.04
5927.62,140.13,158.672,45.05
5928.04,138.601,158.681,45.06
5928.47,137.071,158.689,45.07
5928.89,135.542,158.698,45.08
5929.31,134.012,158.707,45.09
5929.73,132.482,158.715,45.1
5930.15,130.952,158.724,45.11
5930.58,129.422,158.732,45.12
5931,127.891,158.741,45.13
5931.42,126.361,158.749,45.14
5931.84,124.83,158.758,45.15
5932.26,123.299,158.767,45.16
5932.68,121.768,158.775,45.17
5933.1,120.237,158.784,45.18
5933.52,118.706,158.792,45.19
5933.94,117.174,158.801,45.2
5934.36,115.643,158.809,45.21
5934.78,114.111,158.818,45.22
5935.2,112.579,158.826,45.23
5935.62,111.047,158.835,45.24
5936.03,109.515,158.843,45.25
5936.45,107.982,158.852,45.26
5936.87,106.45,158.86,45.27
5937.29,104.917,158.869,45.28
5937.71,103.384,158.877,45.29
5938.12,101.851,158.886,45.3
5938.54,100.318,158.894,45.31
5938.96,98.7849,158.903,45.32
5939.37,97.2515,158.911,45.33
5939.79,95.7179,158.919,45.34
5940.21,94.1842,158.927,45.35
5940.62,92.6504,158.935,45.36
5941.04,91.1164,158.943,45.37
5941.45,89.5822,158.951,45.38
5941.87,88.0479,158.959,45.39
5942.28,86.5135,158.967,45.4
5942.7,84.979,158.975,45.41
5943.11,83.4442,158.983,45.42
5943.53,81.9094,158.991,45.43
5943.94,80.3744,158.999,45.44
5944.36,78.8392,159.007,45.45
5944.77,77.3039,159.015,45.46
5945.18,75.7685,159.023,45.47
5945.6,74.2329,159.031,45.48
5946.01,72.6972,159.039,45.49
5946.42,71.1613,159.047,45.5
5946.84,69.6253,159.055,45.51
5947.25,68.0892,159.063,45.52
5947.66,66.5529,159.071,45.53
5948.07,65.0165,159.079,45.54
5948.48,63.4799,159.087,45.55
5948.9,61.9432,159.095,45.56
5949.31,60.4063,159.103,45.57
5949.72,58.8693,159.111,45.58
5950.13,57.3321,159.119,45.59
5950.54,55.7949,159.127,45.6
5950.95,54.2574,159.134,45.61
5951.36,52.7199,159.142,45.62
5951.77,51.1821,159.15,45.63
5952.18,49.6443,159.158,45.64
5952.59,48.1063,159.166,45.65
5953,46.5681,159.173,45.66
5953.41,45.0299,159.181,45.67
5953.82,43.4915,159.188,45.68
5954.23,41.9529,159.196,45.69
5954.63,40.4142,159.203,45.7
5955.04,38.8754,159.211,45.71
5955.45,37.3365,159.218,45.72
5955.86,35.7974,159.225,45.73
5956.27,34.2581,159.233,45.74
5956.67,32.7188,159.24,45.75
5957.08,31.1793,159.248,45.76
5957.49,29.6396,159.255,45.77
5957.89,28.0999,159.263,45.78
5958.3,26.56,159.27,45.79
5958.71,25.0199,159.278,45.8
5959.11,23.4797,159.285,45.81
5959.52,21.9394,159.292,45.82
5959.92,20.399,159.3,45.83
5960.33,18.8584,159.307,45.84
5960.73,17.3177,159.315,45.85
5961.14,15.7768,159.322,45.86
5961.54,14.2358,159.329,45.87
5961.95,12.6947,159.337,45.88
5962.35,11.1534,159.344,45.89
5962.75,9.61202,159.352,45.9
5963.16,8.07049,159.359,45.91
5963.56,6.52883,159.366,45.92
5963.97,4.98703,159.374,45.93
5964.37,3.4451,159.381,45.94
5964.77,1.90303,159.388,45.95
5965.17,0.360833,159.396,45.96
5965.58,-1.1815,159.403,45.97
